#NAME,PTLG002_1,PTLG003_1,PTLG004_1,PTLG005_1,PTLG007_1,PTLG008_1,PTLG009_1,PTLG010_1,PTLG012_1,PTLG015_1,PTLG016_1,PTLG018_1,PTLG019_1,PTLG020_1,PTLG022_1,PTLG024_1,PTLG029_1,PTLG002_2,PTLG003_2,PTLG004_2,PTLG005_2,PTLG007_2,PTLG008_2,PTLG009_2,PTLG010_2,PTLG012_2,PTLG015_2,PTLG016_2,PTLG018_2,PTLG019_2,PTLG020_2,PTLG022_2,PTLG024_2,PTLG029_2,PTLG002_3,PTLG003_3,PTLG004_3,PTLG005_3,PTLG007_3,PTLG008_3,PTLG009_3,PTLG010_3,PTLG012_3,PTLG015_3,PTLG016_3,PTLG018_3,PTLG019_3,PTLG020_3,PTLG022_3,PTLG024_3,PTLG029_3,PTLG002_4,PTLG003_4,PTLG004_4,PTLG005_4,PTLG007_4,PTLG008_4,PTLG009_4,PTLG010_4,PTLG012_4,PTLG015_4,PTLG016_4,PTLG018_4,PTLG019_4,PTLG020_4,PTLG022_4,PTLG024_4,PTLG029_4
Isorhamnetin 3-rutinoside 4'-rhamnoside,0.103860959,0.107632576,0.107358335,0.171563182,0.188262176,0.148066394,0.140463856,0.123324435,0.153272261,0.132840898,0.109918787,0.159812132,0.142116744,0.144798114,0.143023568,0.151986212,0.13370195,0.09405013,0.107101753,0.128692948,0.126512342,0.144694468,0.155028892,0.152207082,0.15286656,0.166159006,0.191885825,0.152008276,0.151797933,0.117372218,0.171285017,0.126028888,0.141139305,0.128611576,0.127747165,0.159072858,0.158090075,0.157046463,0.177315928,0.131518005,0.14358735,0.163799844,0.148966448,0.111561579,0.11966013,0.173530667,0.15103499,0.179319008,0.145986094,0.156259893,0.131262045,0.142377206,0.13367402,0.123687343,0.133557732,0.147577264,0.113063571,0.146397251,0.139937095,0.1421677,0.126240617,0.118012052,0.131379861,0.12389104,0.111238488,0.136780161,0.124957447,0.130405085
Isoaurasperone A,0.044668188,0.062712394,0.058860838,0.061444003,0.051378434,0.132808906,0.035802502,0.046849894,0.024826871,0.026863366,0.0701881,0.020628768,0.035284957,0.026989414,0.026208979,0.024810522,0.047032722,0.063367517,0.057237036,0.015148294,0.059450053,0.035623896,0.021088342,0.030532488,0.030344228,0.035438984,0.055185729,0.093581268,0.016988897,0.044390831,0.030214324,0.021806397,0.039654136,0.043098671,0.032345459,0.035746582,0.023969332,0.024549795,0.027594194,0.012514803,0.033972476,0.020650839,0.03127732,0.043794324,0.06381078,0.025392234,0.023896854,0.041270411,0.045093051,0.025095247,0.025006385,0.030327498,0.018693026,0.028691233,0.027504694,0.01067038,0.022951572,0.015820313,0.024647424,0.030090255,0.023513587,0.019403417,0.035821852,0.019368869,0.049205435,0.024523321,0.025542321,0.017018011
2-Phenylbutyric acid,0.0447706605,0.0516499275,0.0560018835,0.046871067,0.047942619,0.131629489,0.0266733145,0.0471495095,0.0169308405,0.02097636,0.067247968,0.016927532,0.024330244,0.024700072,0.022886734,0.018922423,0.039335201,0.0503128225,0.0562731055,0.00643127,0.0544259,0.02801887,0.0138770345,0.0289537795,0.0262420775,0.0290278705,0.0442563095,0.090548751,0.009144172,0.0390694225,0.022904111,0.0149779595,0.032658663,0.0368285745,0.0258219685,0.0264606805,0.0124662785,0.013792326,0.018458384,0.0014018255,0.0266475555,0.015642967,0.0275003575,0.045823032,0.0604433635,0.0133718915,0.015632694,0.0316068265,0.0366721925,0.0219852445,0.017523572,0.024937516,0.014607519,0.0262479905,0.020085953,0.0035770755,0.0200613495,0.0133150785,0.0248794305,0.024551333,0.024220049,0.0141565185,0.0312905765,0.0196819235,0.0465919245,0.0200514695,0.0216676805,0.0106998255
Pyrazin-2-carboxylic acid,0.041553437,0.050320415,0.052595182,0.045459746,0.046865502,0.131592042,0.02431383,0.041753238,0.017254655,0.019231386,0.066210316,0.011745939,0.02355079,0.01827453,0.019562192,0.016923296,0.039734522,0.048766566,0.054009929,0.005678405,0.052539722,0.027478299,0.009904565,0.022268839,0.022257558,0.024723228,0.043555123,0.089354679,0.006752069,0.038340268,0.021167572,0.014731933,0.032070039,0.036907456,0.02428319,0.024574712,0.013120676,0.014362599,0.016024105,0.001601516,0.02447093,0.013052917,0.022741629,0.046412212,0.060399932,0.012545375,0.013874753,0.026716762,0.036660405,0.015484926,0.014381895,0.021211869,0.010240404,0.023640217,0.017981271,0.001627432,0.016533718,0.008792116,0.016551524,0.020454739,0.015609781,0.013592727,0.027985246,0.01252121,0.044007051,0.015873107,0.01823359,0.00628095
Oxalosuccinic acid,0.043053105,0.053164781,0.056374776,0.046518582,0.051438343,0.131508122,0.024568739,0.041343022,0.016080087,0.018887547,0.065822754,0.010824648,0.023440664,0.017705416,0.019228105,0.016454838,0.038977537,0.05025743,0.057587315,0.006112709,0.054740224,0.026944307,0.010099586,0.022384244,0.022103512,0.024533535,0.04299204,0.089210244,0.006501739,0.03833962,0.021029278,0.014658326,0.031561589,0.036535027,0.024527901,0.023932034,0.012313592,0.013627639,0.016102534,0.001451954,0.024767903,0.013476132,0.024187703,0.044250297,0.060295255,0.012434206,0.014321504,0.026826966,0.036315952,0.015541191,0.014450882,0.021503504,0.010539263,0.023748545,0.019320544,0.002283953,0.018504385,0.011187588,0.01633963,0.022064301,0.01591147,0.0148203,0.027934788,0.013840514,0.044072278,0.016531476,0.019857646,0.00684072
1-sn-Glycero-3-phospho-1D-myo-inositol,0.042674379,0.050921385,0.053048342,0.045980629,0.047711893,0.131728852,0.024553305,0.042447237,0.018218593,0.019274503,0.066302097,0.01276407,0.023975056,0.019082228,0.019133959,0.01702211,0.040088481,0.049378766,0.054541916,0.006709871,0.05337613,0.027512043,0.009887748,0.022352516,0.022046336,0.024717268,0.045968162,0.089332766,0.007853936,0.03839244,0.021574593,0.015247663,0.032020537,0.037146755,0.024252594,0.024650124,0.014141725,0.015680903,0.015911788,0.002318292,0.024480991,0.01455367,0.022871287,0.043751106,0.060427302,0.013298839,0.01426049,0.027018724,0.036718716,0.016488529,0.014391444,0.021076341,0.010016371,0.023699945,0.018079136,0.002049105,0.016581156,0.009175118,0.016535384,0.020787285,0.015760638,0.013542641,0.028040375,0.012337939,0.044298033,0.015983868,0.018072812,0.006370548
2-ETHOXYMETHYL-4-4-FLUOROPHENYL-3-2-2-HYDROXYPHENOXYPYRIMIDIN-4-YLISOXAZOL-52H-ONE,0.042202854,0.0525292935,0.0537186215,0.0464228225,0.04731731,0.1333525695,0.038245841,0.052599152,0.03875894,0.031846419,0.0735816695,0.0343059325,0.0358050205,0.0305028705,0.028753862,0.0259522795,0.048328479,0.050728775,0.055421401,0.0240830085,0.054646258,0.0442127525,0.0235727375,0.0308978495,0.033227753,0.03827876,0.0562982415,0.0920556065,0.0226620735,0.04622449,0.034947909,0.0243635525,0.039394458,0.043731627,0.033943785,0.038647791,0.0317057465,0.0312454675,0.0277297915,0.0136146925,0.034470446,0.0305220795,0.030650449,0.044433764,0.0632673955,0.026292044,0.023463965,0.0358369205,0.0470667325,0.028755789,0.0202999685,0.025740818,0.0204258425,0.0311239855,0.025080633,0.0131733785,0.0213754255,0.0213052865,0.0265771345,0.027343945,0.0267170335,0.0189441155,0.03288145,0.020029934,0.048913301,0.0211933655,0.0233302625,0.011344122
5-Hydroxyisourate,0.04733614,0.0585826165,0.0614234415,0.0489591705,0.056294678,0.132923857,0.035545278,0.047208493,0.0288640235,0.0283960985,0.0693857065,0.0254084355,0.0325777205,0.025950638,0.031669299,0.022708284,0.0435800025,0.0534226235,0.062285577,0.021750081,0.0586420145,0.03690463,0.0221665235,0.0372522495,0.0329439555,0.038931101,0.0501126575,0.0915978385,0.0205358975,0.0470423215,0.0320384085,0.026552307,0.037509936,0.042763335,0.0326591035,0.038022109,0.029449805,0.0266149935,0.0271920455,0.011550645,0.0348536545,0.0273040255,0.0392264595,0.0497176125,0.066455764,0.0288125415,0.0278063805,0.036372166,0.047746543,0.0284629165,0.027505941,0.0296737655,0.031329818,0.0362957855,0.029532217,0.023185632,0.02823716,0.02534881,0.027231893,0.032746077,0.0272747955,0.0286890465,0.039575556,0.0273082465,0.0509961235,0.0280664385,0.0314712695,0.016008235
Phenylacetylglycine,0.041651389,0.049769682,0.052129948,0.045078642,0.045616287,0.131616259,0.024579726,0.041495495,0.017165916,0.018834577,0.066444816,0.011688875,0.023330237,0.018454985,0.018943321,0.016373387,0.039699662,0.048239364,0.054385327,0.005668033,0.053027195,0.026618842,0.010644394,0.022668558,0.021795244,0.025309227,0.042978928,0.089008067,0.005888625,0.037888008,0.020544993,0.014282299,0.031592417,0.036711815,0.024760105,0.023672544,0.0124963,0.014031392,0.014673193,0.001027365,0.025147168,0.011668365,0.022225538,0.044134731,0.059949795,0.011596064,0.013115737,0.025808665,0.035514827,0.0145214,0.013181057,0.02178659,0.01028736,0.023355045,0.017558288,0.001918892,0.016070642,0.008708673,0.016076523,0.020405707,0.015795903,0.013403071,0.027527928,0.012107021,0.044188816,0.015375599,0.018003922,0.006044108
"2,3-Dicarboxy-4-2-Chloro-Phenyl-1-Ethyl-5-Isopropoxycarbonyl-6-Methyl-Pyridinium",0.041207571,0.049944868,0.052791191,0.045192921,0.046140706,0.131463339,0.023788387,0.041243199,0.015841531,0.018269832,0.065765285,0.010384963,0.022915567,0.017439875,0.018821939,0.01612529,0.039370597,0.049843954,0.053739445,0.004605217,0.052218098,0.026372561,0.00878756,0.021449726,0.021006247,0.023626203,0.043114285,0.08936486,0.005218652,0.037890183,0.020485405,0.01390708,0.032363433,0.037094316,0.023929342,0.023318865,0.011719466,0.013387438,0.014868362,0.000822299,0.024258796,0.012192671,0.022560501,0.043812952,0.060629689,0.011952874,0.013269918,0.027350439,0.037105507,0.014747039,0.014288203,0.021801861,0.009709554,0.024268561,0.018855194,0.000859476,0.017214988,0.008662204,0.015816907,0.020293378,0.015114457,0.013687796,0.028577771,0.011964001,0.043880446,0.015978987,0.01810566,0.007274885
"Ammonium citrate, dibasic",0.04190767,0.050535911,0.052530429,0.045422292,0.046989932,0.131698464,0.026118748,0.04288892,0.018639094,0.020275442,0.066775754,0.013090664,0.024683657,0.019646457,0.019987905,0.01778631,0.040512558,0.048881505,0.053912243,0.00719102,0.05251563,0.028566815,0.010511486,0.022488945,0.022735321,0.025222498,0.043901773,0.089614437,0.008309596,0.038619752,0.022321854,0.016202604,0.03311218,0.037531538,0.025055555,0.025430978,0.014742713,0.015929864,0.016808365,0.002984791,0.025633856,0.016133522,0.02360494,0.049471271,0.060577696,0.015049077,0.01498223,0.027476582,0.037627256,0.018111454,0.014593704,0.021578104,0.010827735,0.024415631,0.019318431,0.004142389,0.01707331,0.012059236,0.017964403,0.021161562,0.017649667,0.014010026,0.028316487,0.013973679,0.045371701,0.016424294,0.018641736,0.00727702
L-beta-aspartyl-L-leucine,0.041871503,0.050522142,0.053036487,0.045531002,0.046557176,0.131631988,0.023739261,0.041390594,0.017627223,0.018885796,0.066169582,0.011525809,0.023112484,0.018284182,0.019196696,0.016226469,0.040034927,0.049055278,0.054208641,0.005594551,0.052670315,0.026694655,0.011289283,0.021839154,0.021717587,0.024982038,0.04308689,0.089286796,0.006088344,0.037939158,0.020549873,0.014673186,0.031728024,0.03671471,0.024286553,0.02391224,0.012877314,0.01397632,0.014850204,0.00156624,0.024501003,0.012097834,0.022686918,0.044654829,0.060241918,0.011772053,0.013729375,0.026559724,0.036254191,0.014881069,0.014129505,0.021982516,0.011365467,0.02357414,0.018165459,0.00274467,0.016670631,0.010190118,0.017319266,0.020944955,0.017006914,0.014238545,0.027891501,0.012689306,0.044282305,0.015953923,0.018798886,0.006695454
N-Acetyl-7-O-acetylneuraminic acid,0.042065828,0.05111725,0.05358402,0.046078549,0.046610332,0.131875083,0.027201468,0.042591175,0.02027064,0.020035206,0.06770881,0.014649493,0.024941041,0.020745172,0.019893463,0.017176095,0.04101939,0.049570552,0.054850385,0.008339923,0.05338204,0.027930379,0.014175275,0.024755298,0.02305215,0.028997693,0.043969889,0.089497691,0.008672582,0.039256172,0.022099778,0.015532175,0.032343785,0.037843472,0.02683822,0.024963765,0.014623375,0.016086311,0.015352338,0.002282547,0.027828555,0.012885089,0.023412771,0.045108496,0.06019085,0.013039054,0.014128699,0.026922276,0.036261208,0.015590639,0.013495523,0.02366131,0.012414472,0.024751138,0.018634663,0.004691887,0.016941759,0.011374544,0.017255433,0.021587976,0.018094239,0.014395604,0.028407246,0.013288514,0.045314793,0.015949422,0.018853179,0.006966879
Benzene,0.042212557,0.050822739,0.053194761,0.045735956,0.046960582,0.131608751,0.024449471,0.041754306,0.017647578,0.019209968,0.066274589,0.01203745,0.023299647,0.01880319,0.02001277,0.017154929,0.039780464,0.049182888,0.054453952,0.005978648,0.053071745,0.027033758,0.010407345,0.022858655,0.022543267,0.025228135,0.043734594,0.089440016,0.006463281,0.038253606,0.021416195,0.015040191,0.032391267,0.037117091,0.024620435,0.024221485,0.013165655,0.014627973,0.015773618,0.001495707,0.024958819,0.012696225,0.022927465,0.044642394,0.060557537,0.01259389,0.013878503,0.02671406,0.036333363,0.015674287,0.014748384,0.021835524,0.011072062,0.023774437,0.018127874,0.001943968,0.016604023,0.009689961,0.016518628,0.021046094,0.015810939,0.014096976,0.028591772,0.012674708,0.044400242,0.016249652,0.018787265,0.006960412
Toluene,0.042286504,0.050952403,0.053370801,0.045735742,0.046912644,0.131622877,0.024500197,0.041801388,0.017883383,0.019337451,0.06639145,0.012434528,0.023540798,0.018874019,0.020128805,0.017207078,0.039854056,0.04930121,0.054651422,0.006042928,0.053172783,0.026969353,0.010657538,0.023181691,0.022650492,0.025613561,0.04362449,0.089449769,0.006414338,0.038153565,0.021404622,0.015170218,0.032426012,0.03701903,0.02475049,0.024358137,0.013305829,0.014675758,0.015634727,0.001522822,0.025309527,0.01264286,0.023038686,0.044644951,0.060476491,0.012688802,0.014040437,0.026776036,0.036221492,0.01584088,0.014941444,0.022038079,0.011531081,0.023874214,0.01826775,0.002034563,0.016701852,0.009751903,0.01673188,0.021183515,0.015991035,0.01440871,0.028593456,0.012889948,0.044489139,0.016315368,0.018996647,0.007384771
Benzaldehyde,0.04447532,0.052151426,0.054481796,0.046577649,0.04858957,0.131840485,0.02619131,0.043038377,0.020658187,0.02084542,0.067010273,0.014834513,0.024432211,0.02149196,0.022604826,0.019105047,0.041078419,0.05050446,0.055824294,0.008135223,0.054514783,0.028559753,0.013183683,0.025170182,0.024956094,0.028049449,0.045589574,0.089968863,0.009201203,0.039894455,0.024032042,0.01706815,0.034155585,0.038858679,0.02631775,0.025742701,0.015405981,0.017447629,0.018214221,0.003256593,0.026966545,0.014951517,0.024646307,0.04558185,0.061792773,0.014941621,0.015713651,0.028798481,0.03807782,0.017989427,0.016835152,0.023743209,0.013380411,0.025794849,0.019608958,0.004339159,0.017928865,0.013015736,0.01822521,0.02345707,0.017940668,0.016028787,0.031005723,0.014703238,0.045964355,0.018077787,0.020664036,0.009042404
3-2E-2-Nitromethylidenehydrazinylbenzoic acid,0.05241022,0.061377947,0.064480519,0.05066281,0.052300464,0.131858716,0.027254158,0.042736207,0.021661293,0.022828339,0.066839597,0.016505719,0.026203081,0.024200071,0.024075789,0.019313142,0.041315761,0.057507668,0.061001838,0.007362535,0.064540738,0.027446642,0.01627733,0.029920211,0.026295048,0.030401382,0.043901775,0.090133744,0.009122263,0.039253122,0.025270422,0.01720887,0.035937534,0.039038633,0.028473373,0.025976703,0.015208087,0.020342626,0.017241513,0.002841075,0.028515025,0.015288436,0.027182524,0.047076127,0.062478174,0.014579933,0.01539431,0.032586303,0.037128471,0.018063134,0.020125211,0.029154921,0.013619657,0.024981588,0.020913017,0.004623676,0.019345612,0.014251959,0.018675714,0.024853086,0.018606064,0.018553621,0.03203386,0.014358658,0.047186911,0.018160302,0.022504285,0.011603556
N-Acetyl-9-O-lactoylneuraminic acid,0.041843792,0.050734462,0.052749783,0.045695,0.045612991,0.13188238,0.026466266,0.042502026,0.019815431,0.020491559,0.067563773,0.014037997,0.025220299,0.019942105,0.020119045,0.017401082,0.041347144,0.049068308,0.054553125,0.007758049,0.053123415,0.02829903,0.013234102,0.024746632,0.023519222,0.027735509,0.044066468,0.089128232,0.008447889,0.039066781,0.022296403,0.015352744,0.032227518,0.038066429,0.02624951,0.025001417,0.014769564,0.016297413,0.015710614,0.002222028,0.026998365,0.012497663,0.022678516,0.047308276,0.060092103,0.01281987,0.013984949,0.026856403,0.036089336,0.015230967,0.013645341,0.023223975,0.01278655,0.024817469,0.018312507,0.003831922,0.016765656,0.010596088,0.016921674,0.021843196,0.017364456,0.014262339,0.028218255,0.012922924,0.045146859,0.015897783,0.018729165,0.007013824
L-beta-aspartyl-L-alanine,0.044866574,0.0545808825,0.0559134535,0.047203738,0.0504802235,0.1318758905,0.027953725,0.0435375445,0.019860697,0.0219864495,0.067023235,0.0145978545,0.026111397,0.021073401,0.022512265,0.0195408735,0.041179635,0.0518674265,0.057461229,0.008663654,0.055986749,0.029466098,0.0127221455,0.0271516605,0.025286187,0.027171154,0.0463129645,0.090106525,0.0096964515,0.039801643,0.025346189,0.0172186965,0.0339621155,0.038666016,0.027647667,0.0272729655,0.0164835385,0.0182326455,0.020162176,0.0037267305,0.0265623355,0.016796645,0.026834092,0.046870144,0.0614740185,0.015860601,0.0157951305,0.0307743415,0.0386084685,0.0187528015,0.017262684,0.024154869,0.0124889145,0.0251508105,0.0204365855,0.0041868635,0.0191282405,0.011419752,0.0184563805,0.0235613565,0.017658846,0.015343186,0.030131856,0.014621337,0.04549,0.018148569,0.020198683,0.0087085325
Spermine,0.041431468,0.050946509,0.052944773,0.045260367,0.046435686,0.131498412,0.023429293,0.041785339,0.016701041,0.018651895,0.06616088,0.01098023,0.022388885,0.018662908,0.01880353,0.016715222,0.03921884,0.048271001,0.054875325,0.004784773,0.054471073,0.027745545,0.009072091,0.021728695,0.021692349,0.023645281,0.046786284,0.090557961,0.005813328,0.037554753,0.020841916,0.014381151,0.041698639,0.079457229,0.023646399,0.023742444,0.012998492,0.013611338,0.015688958,0.001556072,0.024305146,0.012317887,0.022501511,0.04464229,0.060003988,0.012101959,0.013091969,0.029159951,0.037657901,0.015202677,0.013825907,0.027974134,0.011090925,0.023482812,0.017105374,0.002209932,0.015609347,0.007932956,0.016214875,0.020067769,0.014889894,0.013152246,0.070557364,0.011920505,0.043807083,0.015813634,0.017829613,0.006523667
Antipyrine,0.040945742,0.049938478,0.052265374,0.045165048,0.045888042,0.131943977,0.027747581,0.04403906,0.016551475,0.022222596,0.066893071,0.013072993,0.032700444,0.020718252,0.020033187,0.018637002,0.040821548,0.048371895,0.053472142,0.006197769,0.052068887,0.026911675,0.011373468,0.028277171,0.023859152,0.02397713,0.045102823,0.08927422,0.007487356,0.040693749,0.021643353,0.015007087,0.033659405,0.037583564,0.02527703,0.024226534,0.013334609,0.01770366,0.014929403,0.000960853,0.025725963,0.014052548,0.022232043,0.044281293,0.06025516,0.012232696,0.015773744,0.026085379,0.036069861,0.016402882,0.014321718,0.02076039,0.00927047,0.02265429,0.017715288,0.000442014,0.015861471,0.007947859,0.015657629,0.019538208,0.014895302,0.012994613,0.027429565,0.013580062,0.043773995,0.015464572,0.017590528,0.005884033
Diosmin,0.041532856,0.050333799,0.052888417,0.045331976,0.046266312,0.131625462,0.024869241,0.041858106,0.017700871,0.019708346,0.066144536,0.011191885,0.023459103,0.018620355,0.019476972,0.017174148,0.039681251,0.048719581,0.053841876,0.005982333,0.052508379,0.027176564,0.010148685,0.022980208,0.022443145,0.024442702,0.043890761,0.089304396,0.006467376,0.037853691,0.021685469,0.014469509,0.031870602,0.036862119,0.024871086,0.024628425,0.013726027,0.015281484,0.016022564,0.001492096,0.024675966,0.012998968,0.023244635,0.043767342,0.060148556,0.012314749,0.013546042,0.02654993,0.035914956,0.014707237,0.013852078,0.021235476,0.009655766,0.02292168,0.017783776,0.001195719,0.016444027,0.008697014,0.015912762,0.020137054,0.015394999,0.013073672,0.02771709,0.011988314,0.043657514,0.015945753,0.017803345,0.006222512
4-1S-1-3-fluoro-4-methoxyphenyl-2-2-methoxy-5-nitrophenylethyl-1H-imidazol-2-amine,0.044025515,0.052005734,0.053639905,0.046345502,0.050028242,0.1323442,0.030148787,0.045529549,0.023545596,0.023662529,0.068133337,0.017005074,0.027716556,0.02171008,0.022144419,0.019807643,0.041800826,0.050120427,0.056040521,0.012395036,0.053620146,0.032979446,0.014382142,0.025937097,0.025485041,0.028705717,0.047636924,0.089826919,0.011003219,0.040358944,0.024057216,0.017114544,0.033831044,0.038725755,0.027335758,0.029488599,0.018807861,0.020266771,0.018671285,0.004017902,0.026950272,0.016425162,0.024532544,0.04376369,0.061036345,0.015017645,0.0156491,0.028241551,0.038202529,0.01738049,0.014631751,0.022338649,0.012327992,0.025214705,0.019395228,0.003081128,0.017163501,0.010857234,0.017957347,0.021725095,0.016965969,0.014254844,0.0291366,0.01359744,0.044712307,0.016856735,0.018894761,0.006958164
Gamma-Glutamyltyrosine,0.04363022,0.050786909,0.053647697,0.045830447,0.04655944,0.131620535,0.024476737,0.041274795,0.016864861,0.018761329,0.066537235,0.011612718,0.023809718,0.019068469,0.019945394,0.01642694,0.040024043,0.050166031,0.054639203,0.00553439,0.053827361,0.026884617,0.010895187,0.022735813,0.022226007,0.025589941,0.043518081,0.089049974,0.006858575,0.038889109,0.021956481,0.014731185,0.031809096,0.037569765,0.025045773,0.02393476,0.013034785,0.01445752,0.015289789,0.001354293,0.025754124,0.011973949,0.022883355,0.045642798,0.060401736,0.012558344,0.013935626,0.027854234,0.036578083,0.014903011,0.014804489,0.024870331,0.013466181,0.025237631,0.018724996,0.004466619,0.017191249,0.011283706,0.017448659,0.022557425,0.019485986,0.015716787,0.029203509,0.013839786,0.045476778,0.017570192,0.019459708,0.0083463
"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",0.049298457,0.055190472,0.05785864,0.047477718,0.0530399,0.132429283,0.029708504,0.046952018,0.025432326,0.025170607,0.067414042,0.01938728,0.027861383,0.026264112,0.026808662,0.022864184,0.043394211,0.052179851,0.057969063,0.012740516,0.056422709,0.030902699,0.016428876,0.030656336,0.029214476,0.02899791,0.046091147,0.091368031,0.015662962,0.040622497,0.028220805,0.019743137,0.035550285,0.039634059,0.030021452,0.030144483,0.021446256,0.024676524,0.024630708,0.008172925,0.029122755,0.024486375,0.029136815,0.048123447,0.062429929,0.02155385,0.019642885,0.032610609,0.03838598,0.023593123,0.021175102,0.026813135,0.014410473,0.026013722,0.021539454,0.008155983,0.020993379,0.016949414,0.021574656,0.026406495,0.020589911,0.018137675,0.030840274,0.018230294,0.048491115,0.020494806,0.022686055,0.012104985
"2,5-Pyridinedicarboxylic acid, dipropyl ester",0.040842298,0.04977615,0.052140207,0.045103004,0.045634089,0.131784512,0.027484377,0.042749361,0.018411008,0.020667744,0.06806003,0.013425387,0.026328227,0.021187053,0.022021327,0.017347837,0.04075132,0.048265668,0.053318682,0.008110699,0.051936616,0.028698245,0.014785249,0.025210599,0.023701864,0.028185935,0.043207318,0.089460375,0.010129313,0.042015995,0.023943928,0.015726558,0.032534054,0.038511299,0.02607536,0.025603696,0.015249457,0.016308627,0.016700441,0.001568341,0.02788489,0.01244645,0.02300702,0.044070261,0.060363559,0.012732379,0.014546703,0.027480702,0.036329199,0.015218825,0.014042668,0.0246379,0.014175182,0.025477696,0.019705489,0.005669902,0.016926368,0.011784274,0.016826345,0.023575012,0.017994557,0.015657737,0.030124739,0.01465398,0.045270408,0.017471459,0.019700579,0.00799233
"N1-alpha-D-ribosyl-5,6-dimethyl-benzimidazole",0.0420483785,0.050641979,0.053213161,0.045442428,0.0466005725,0.1316201315,0.0238035685,0.0412487185,0.016494641,0.0183507565,0.065979386,0.011570159,0.023742771,0.017769221,0.018890733,0.0170210135,0.039543188,0.0492068575,0.054063324,0.00574771,0.0522348455,0.026862126,0.0093393145,0.0223006205,0.021157313,0.024081682,0.042993515,0.08949651,0.006466024,0.037889287,0.019853307,0.014667537,0.032181477,0.0371341285,0.025524319,0.0242130505,0.0136110315,0.0135460445,0.0152609405,0.001102548,0.023952439,0.011945203,0.023023325,0.0442601115,0.060402585,0.0118092995,0.0134368415,0.0264276575,0.0366910025,0.016087699,0.0138518345,0.022519908,0.0109989245,0.023914238,0.018257582,0.0015439535,0.017412347,0.009118129,0.016414515,0.02133006,0.015390659,0.0149599255,0.0285067715,0.0120780795,0.0447235575,0.017430305,0.018426212,0.00623174
"11S-8-CHLORO-11-1-METHYLSULFONYLPIPERIDIN-4-YL-6-PIPERAZIN-1-YL-11H-BENZO5,6CYCLOHEPTA1,2-BPYRIDINE",0.04924349,0.069080876,0.065514505,0.061164615,0.052322509,0.132282963,0.033382965,0.044239018,0.024621352,0.028772891,0.069787321,0.015637782,0.029388461,0.025265585,0.031919446,0.023058518,0.044733513,0.067413788,0.068739249,0.013873541,0.072366309,0.043438499,0.01920702,0.035893044,0.027350191,0.033226321,0.050520734,0.091087475,0.010330808,0.043706165,0.024089559,0.02278246,0.040158469,0.04821753,0.029393254,0.032036246,0.023313809,0.024012635,0.032003312,0.007044569,0.037140752,0.021146497,0.030792654,0.047412284,0.065441973,0.026932037,0.01885058,0.030803366,0.046428292,0.03058075,0.022613719,0.03061188,0.03193853,0.041215454,0.028657592,0.015226459,0.017708885,0.022476904,0.022880602,0.026539034,0.021289584,0.015395804,0.032122558,0.020522574,0.051538972,0.021203637,0.025426305,0.01919796
Indole,0.041759646,0.050614848,0.052953604,0.045691561,0.046382222,0.131546544,0.024106841,0.041373977,0.016716903,0.018831972,0.066034031,0.010881955,0.022994942,0.018274409,0.019188792,0.016470059,0.039252775,0.04902419,0.054243907,0.005023379,0.052907196,0.026568932,0.009863923,0.022319907,0.021945853,0.024520717,0.043060827,0.089227574,0.005506555,0.03764242,0.02062115,0.014297843,0.031842928,0.036490275,0.024191706,0.023645889,0.01221578,0.013662367,0.01505433,0.000869253,0.024289108,0.011961557,0.022609337,0.044166901,0.060162772,0.011371026,0.013208034,0.026035635,0.03587101,0.014781257,0.013660091,0.021322711,0.010294691,0.02336083,0.017876912,0.001077472,0.016084497,0.008502991,0.01604077,0.020278128,0.015200341,0.013070333,0.0277426,0.012144257,0.04393,0.015715835,0.018177464,0.006301139
"1S,3R,6S-4-oxo-6-4-2-phenylquinolin-4-ylmethoxyphenyl-5-azaspiro2.4heptane-1-carboxylic acid",0.043017831,0.05120666,0.053638927,0.046061646,0.048182024,0.131841725,0.02751524,0.043262249,0.01944538,0.02071097,0.06707747,0.013406857,0.025395783,0.021805179,0.021213518,0.018225118,0.039710354,0.050332867,0.054665572,0.007792642,0.053533415,0.028029858,0.013183133,0.025742573,0.024747168,0.026458525,0.04501718,0.089783821,0.008977832,0.03956471,0.024112195,0.016282954,0.033602322,0.03775403,0.027255834,0.02526529,0.014770827,0.016403969,0.017461592,0.002334525,0.025571819,0.013669942,0.025291693,0.045157138,0.061215501,0.012887221,0.014819752,0.028154567,0.03767787,0.01662825,0.014436413,0.02357214,0.012279042,0.025764189,0.020579345,0.002747327,0.017207056,0.010710475,0.017757299,0.022846543,0.017516259,0.013984111,0.02957879,0.014123346,0.045805013,0.017975061,0.019815294,0.007944329
